EventId,EventTemplate,Occurrences,IterationNumber
8275c538,"Track ID PAY735B52501Q Payment ID 700201800850700255 Parsing PARES. <ThreeDSecure><Message id ""VEREQ201800850700266""><PARes id ""PARes""><version>1.0.2</version><Merchant><acqBIN>550372</acqBIN><merID>1251539</merID></Merchant><Purchase><xid>SE25uAZb00QBy0CohSunWzee1uw </xid><date>20180108 01 33 22</date><purchAmount>944000</purchAmount><currency>356</currency><exponent>2</exponent></Purchase><pan>0000000000002859</pan><TX><time>20180108 08 09 32</time><status>Y</status><cavv>jPF/+ywR9x+yCBEB8KxwAUkAAAA </cavv><eci>02</eci><cavvAlgorithm>3</cavvAlgorithm></TX></PARes><Signature xmlns ""http //www.w3.org/2000/09/xmldsig#""><SignedInfo xmlns ""http //www.w3.org/2000/09/xmldsig#""><CanonicalizationMethod Algorithm ""http //www.w3.org/TR/2001/REC-xml-c14n-20010315""></CanonicalizationMethod><SignatureMethod Algorithm ""http //www.w3.org/2000/09/xmldsig#rsa-sha1""></SignatureMethod><Reference URI ""#PARes""><DigestMethod Algorithm ""http //www.w3.org/2000/09/xmldsig#sha1""></DigestMethod><DigestValue>xDZMlhqsFeVRsWLDjWGCDiwJYW0 </DigestValue></Reference></SignedInfo><SignatureValue>FUL8BbaFk/m83jXFBOxTOUj7ci3NoLeNljVCxdbacHyFOPpXJ1UrDyJDyTF2oiBZf1kOvlSL/S044/ndE8ruhJE6BmS4SfaDgt6zvwBhJrGfiifZ6OfXnY5SFS+1i1d0L7a1bsRs5DHk/oT6Z7B4XwLqREXxUbrRkh2ncEwCR/nBUJsckB8Ij7K7SKclCFcKMVcNYQICF5tapfgQ1lPHYVfs5f+hs/Zdh9UGbalhcy13T8pX+vesMVdCUvvKOuDBUmMGy1X4kpqJi7HwLXM9zUBszGUyAeh2Y9+si1Met4Si6b1zaQijSsGT51rureR5PjiFq3Epyp1VQvzooed+Sg </SignatureValue><KeyInfo><X509Data><X509Certificate>MIIEUzCCAzugAwIBAgIRAL5xk0SpWK26zM5feAULGYgwDQYJKoZIhvcNAQEFBQAwgYYxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEoMCYGA1UEAxMfUFJEIE1DIFNlY3VyZUNvZGUgSXNzdWVyIFN1YiBDQTAeFw0xNjA5MTcxNjIxNTZaFw0yMDA5MTYxNjE5NTFaMEwxCzAJBgNVBAYTAklOMRYwFAYDVQQKEw1BeGlzIEJhbmsgTHRkMQ4wDAYDVQQLEwVDYXJkczEVMBMGA1UEAxMMQ2FyZFNlY3VyaXR5MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAp0t1QffbONnVHlsl33OHwhNPolCQvxfuBwy3AfGwgYV1VLKogXgTlDYdsZF/T9T6OzJVmvjpa/14jEYUZF00DduOAKL5yegRGW4SkccEMeIsqUf870N2HtqORydNykMPet5Z6P0S8Y6/sQzmNNMOoNyf2eWSph0ADAXidRbU9jV+Oir++NyhEABBdBmIydb66/BvQMkEc4mgSmflL7uHCtblCSPCfhEZs58hvkOQeSQag4AK3BucGeaCBzDQ1jVj9zkOj+geBf+B31EzAqoC/WQrDiDSV0mnLqposRcwoCsWuNZylxP9pDnbFu3B/3P1RufAqBGIXrMpYTG17xug2QIDAQABo4H0MIHxMIGmBgNVHSMEgZ4wgZuhgYakgYMwgYAxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEiMCAGA1UEAxMZUFJEIE1DIFNlY3VyZUNvZGUgUm9vdCBDQYIQQ3EBfDozHhKp3pmzcHr6ZzAJBgNVHRMEAjAAMA4GA1UdDwEB/wQEAwIHgDArBgNVHRAEJDAigA8yMDE2MDkxNzE2MjE1NlqBDzIwMTkwOTE3MTYyMTU2WjANBgkqhkiG9w0BAQUFAAOCAQEADEsP0dcKurS4NWcHhbWSog3eMfyy/yRqVYW+Dh6hHBjTrUiPhydUhhDJhJQ70C1Qt7Wae7PQnGvEUsscdvImTMDKdxKcEWXKUpn1/dslkghnwLs/AFVVufDn5uxuOUqrNcBsyFLRqMgey5hEiOpsVavuEDOYZ7Glat7/TkuG3LKMEAhrQtci+ZO9HJl7oc2bv1jakJT59wEAjchNvKcY/2RVefgpj+FRg+Pe5VwCpt4HXqQH2ZVdqGuaQDodESQsrQ1JwUcXFiiPcKQQkg38u5DPHDSl+Xwc+vd8oWaiMRSLb0BB/U9YoM3a6wY455pThZDw/KMdt1riHiuUqikTyg </X509Certificate><X509Certificate>MIIEgDCCA2igAwIBAgIQQ3EBfDozHhKp3pmzcHr6ZzANBgkqhkiG9w0BAQUFADCBgDELMAkGA1UEBhMCVVMxHTAbBgNVBAoTFE1hc3RlckNhcmQgV29ybGR3aWRlMS4wLAYDVQQLEyVNYXN0ZXJDYXJkIFdvcmxkd2lkZSBTZWN1cmVDb2RlIEdlbiAyMSIwIAYDVQQDExlQUkQgTUMgU2VjdXJlQ29kZSBSb290IENBMB4XDTEyMDYyMjA5MjIxNFoXDTI1MDYyMTA5MjIxNVowgYYxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEoMCYGA1UEAxMfUFJEIE1DIFNlY3VyZUNvZGUgSXNzdWVyIFN1YiBDQTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANaeBgfjTKIFls7ueMTzI2nYwAbocHwkQqd8BsIyJbZdk21E+vyq9EhX1NIoiAhP7fl+y/hosX66drjfrbyspZLalrVG6gYbdB2j2Sr8zBRQnMZKKluDwYv/266nnRBeyGYW3FwyVu8L1ACYQc04ACke+07NI/AZ8OXQSoeboEEGUO520/76o1cER5Ok9HRi0jJD8E64j8dEt36Mcg0JaKQiDjShlyTw4ABYyzZ1Vxl0/iDrfwboxNEOOooC0rcGNnCpISXMWn2NmZH1QxiFt2jIZ8QzF3/z+M3iYradh9uZauleNqJ9LPKr/aFFDbe0Bv0PLbvXOnFpwOxvJODWUj8CAwEAAaOB7TCB6jAPBgNVHRMECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUwTArnR3hR1+Ij1uxMtqoPBm2j7swgacGA1UdIwSBnzCBnKGBhqSBgzCBgDELMAkGA1UEBhMCVVMxHTAbBgNVBAoTFE1hc3RlckNhcmQgV29ybGR3aWRlMS4wLAYDVQQLEyVNYXN0ZXJDYXJkIFdvcmxkd2lkZSBTZWN1cmVDb2RlIEdlbiAyMSIwIAYDVQQDExlQUkQgTUMgU2VjdXJlQ29kZSBSb290IENBghEA7qGSrpcB0q8DkgwCPcT3kzANBgkqhkiG9w0BAQUFAAOCAQEA3lJuYVdiy11ELUfBfLuib4gPTbkDdVLBEKosx0yUDczeXoTUOjBEc90f5KRjbpe4pilOGAQnPNUGpi3ZClS+0ysTBp6RdYz1efNLSuaTJtpJpoCOk1/nw6W+nJEWyDXUcC/yVqstZidcOG6AMfKU4EC5zBNELZCGf1ynM2l+gwvkcDUv4Y2et/n/NqIKBzywGSOktojTma0kHbkAe6pj6i65TpwEgEpywVl50oMmNKvXDNMznrAG6S9us+OHDjonOlmmyWmQxXdU1MzwdKzPjHfwl+Z6kByDXruHjEcNsx7P2rUTm/Bt3SWW1K48VfNNhVa/WctTZGJCrV3Zjl6A9g </X509Certificate><X509Certificate>MIIDzzCCAregAwIBAgIRAO6hkq6XAdKvA5IMAj3E95MwDQYJKoZIhvcNAQEFBQAwgYAxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEiMCAGA1UEAxMZUFJEIE1DIFNlY3VyZUNvZGUgUm9vdCBDQTAeFw0xMjA2MjIwOTA4MzBaFw0yNTA2MjIwOTA4MzFaMIGAMQswCQYDVQQGEwJVUzEdMBsGA1UEChMUTWFzdGVyQ2FyZCBXb3JsZHdpZGUxLjAsBgNVBAsTJU1hc3RlckNhcmQgV29ybGR3aWRlIFNlY3VyZUNvZGUgR2VuIDIxIjAgBgNVBAMTGVBSRCBNQyBTZWN1cmVDb2RlIFJvb3QgQ0EwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDptCms6aI22T9ST60k487SZP06TKbUBpom7Z1Bo8cQQAE/tM5UOt3THMdrhT+2aIkj9T0pA35IyNMCNGDt+ejhy7tHdw1r6eDX/KXYHb4FlemY03DwRrkQSH/L+ZueS5dCfLM3m2azxBXtrVXDdNebfht8tcWRLK2Ou6vjDzdIzunuWRZ6kRDQ6oc1LSVO2BxiFO0TKowJP/M7qWRT/Jsmb6TGg0vmmQG9QEpmVmOZIexVxuYy3rn7gEbV1tv3k4aG0USMp2Xq/Xe4qe+Ir7sFqR56G4yKezSVLUzQaIB/deeCk9WU2T0XmicAEYDBQoecoS61R4nj5ODmzwmGyxrlAgMBAAGjQjBAMA8GA1UdEwQIMAYBAf8CAQEwDgYDVR0PAQH/BAQDAgEGMB0GA1UdDgQWBBQqFTcxVDO/uxI1hpFF3VSSTFMGujANBgkqhkiG9w0BAQUFAAOCAQEAhDOQ5zUX2wByVv0Cqka3ebnm/6xRzQQbWelzneDUNVdctn1nhJt2PK1uGV7RBGAGukgdAubwwnBhD2FdbhBHTVbpLPYxBbdMAyeC8ezaXGirXOAAv0YbGhPl1MUFiDmqSliavBFUs4cEuBIas4BUoZ5Fz042dDSAWffbdf3l4zrU5Lzol93yXxxIjqgIsT3QI+sRM3gg/Gdwo80DUQ2fRffsGdAUH2C/8L8/wH+E9HspjMDkXlZohPII0xtKhdIPWzbOB6DOULl2PkdGHmJc4VXxfOwE2NJAQxmoaPRDYGgOFVvkzYtyxVkxXeXAPNt8URR3jfWvYrBGH2D5A44Atg </X509Certificate></X509Data></KeyInfo></Signature></Message></ThreeDSecure>",1,5
f9f1ba0b,Bit #62 Recurring Transaction Data 010,1,5
45b98e86,<*> Whether current action is <*> && original result code is not equal to <*> ?,1,5
94a398ae,Bit #32 Acquiring Institution Identification Code <*>,1,5
968ca21a,<*> Whether action code is void <*> ?,1,5
f7af39da,Response <result>ENROLLED</result><url>https <*> <*> <*>,1,5
ee0cfaeb,Merchant IPAddress 103.20.126.4 Tranportal vbv merchant request data <*>,1,5
92d250ed,"Track ID STSAHDFC042441820180108153833 Payment ID 700201800897022547 Parsing PARES. <ThreeDSecure><Message id ""VEREQ201800802985598""><PARes id ""PARes1237456066""><version>1.0.2</version><Merchant><acqBIN>550372</acqBIN><merID>23538</merID></Merchant><Purchase><xid>dvWq/RBy+E3wmAjnS2CqoxFX+EA </xid><date>20180108 03 36 14</date><purchAmount>631400</purchAmount><currency>356</currency><exponent>2</exponent></Purchase><pan>0000000000003998</pan><TX><time>20180108 10 08 59</time><status>Y</status><cavv>jLQDlmkvb1I/CBEBH+ltCEMAAAA </cavv><eci>02</eci><cavvAlgorithm>3</cavvAlgorithm></TX></PARes><Signature xmlns ""http //www.w3.org/2000/09/xmldsig#""><SignedInfo xmlns ""http //www.w3.org/2000/09/xmldsig#""><CanonicalizationMethod Algorithm ""http //www.w3.org/TR/2001/REC-xml-c14n-20010315""></CanonicalizationMethod><SignatureMethod Algorithm ""http //www.w3.org/2000/09/xmldsig#rsa-sha1""></SignatureMethod><Reference URI ""#PARes1237456066""><DigestMethod Algorithm ""http //www.w3.org/2000/09/xmldsig#sha1""></DigestMethod><DigestValue>OFr/LdZ/dL5Xw8jdwKM4uXqJBfs </DigestValue></Reference></SignedInfo><SignatureValue>p47OgqMrXJhrbVHtfMCARvyCdEu/RFhAiVGNGRfSh203hfB9priY1HYtM3aFUXeYGwPqaH/729kYX5xd3artntlRpkYKkyWtCIYcJmfX8/LH0XhbrcQlf9YE7uJM39NJj5PIyRWSiv9iz0H3rY8QKv4fD9CCftBfbSMiAMX1Fe0 </SignatureValue><KeyInfo><X509Data><X509Certificate>MIID0DCCArigAwIBAgIQDnWi0on9T/1+uuoLdNVrOTANBgkqhkiG9w0BAQUFADCBhjELMAkGA1UEBhMCVVMxHTAbBgNVBAoTFE1hc3RlckNhcmQgV29ybGR3aWRlMS4wLAYDVQQLEyVNYXN0ZXJDYXJkIFdvcmxkd2lkZSBTZWN1cmVDb2RlIEdlbiAyMSgwJgYDVQQDEx9QUkQgTUMgU2VjdXJlQ29kZSBJc3N1ZXIgU3ViIENBMB4XDTE2MDYyMjE1MzQxNloXDTIwMDYyMTE1MzIzMlowTjELMAkGA1UEBhMCSU4xFjAUBgNVBAoTDUhERkMgQmFuayBMdGQxFTATBgNVBAsTDEhERkMgQmFuayBJVDEQMA4GA1UEAxMHTmV0U2FmZTCBnzANBgkqhkiG9w0BAQEFAAOBjQAwgYkCgYEA0rqR1cqZfbx5ALxV/0zV6i8CNinFQpMPrCiYA0LGnTTJ+AsHbN9zNGsd0qOt+HsHPKpmP8KP6o9hayPJ+BERhH5L1Qgce2I3ZKmDGhKf/bExEI603E1y2i0DllvFVkDObD9QOEkiplf5kC/s/BBSyfhNc6fmfydSU+sZ09hgxoMCAwEAAaOB9DCB8TCBpgYDVR0jBIGeMIGboYGGpIGDMIGAMQswCQYDVQQGEwJVUzEdMBsGA1UEChMUTWFzdGVyQ2FyZCBXb3JsZHdpZGUxLjAsBgNVBAsTJU1hc3RlckNhcmQgV29ybGR3aWRlIFNlY3VyZUNvZGUgR2VuIDIxIjAgBgNVBAMTGVBSRCBNQyBTZWN1cmVDb2RlIFJvb3QgQ0GCEENxAXw6Mx4Sqd6Zs3B6+mcwCQYDVR0TBAIwADAOBgNVHQ8BAf8EBAMCB4AwKwYDVR0QBCQwIoAPMjAxNjA2MjIxNTM0MTZagQ8yMDE5MDYyMjE1MzQxNlowDQYJKoZIhvcNAQEFBQADggEBAKn5bcvav6s117ys7h+4UgIAA7+at0BKY5fOjiQV2V8keTssRMIUfk1q/jG9YQdKZDpJTC/dKOq1zEYTlgwo0OitS2RWHICuSCk70xgBI6zVCxaEu8ZWwy78RCMppuFi7Im/6vMLYIJlgxoykt5YSU3ZE3P/+aNNXWqf5An5TrIE9eYHKEP4oJkvqYtD0/UCRIAeL5FD5OMGvfMnxE1C4tfkFvd/VvicEIe1xxIMPS1McYl13bVDY+AQ6oKrh6PpEQ6RYPcY+WmHnfUB0BOnmyfZNdx05TI9/vMOqlDewVhvGBpMWW/ntIvF37qUUtxl6Ai8esP0LtOvltkreGSSH30 </X509Certificate><X509Certificate>MIIEgDCCA2igAwIBAgIQQ3EBfDozHhKp3pmzcHr6ZzANBgkqhkiG9w0BAQUFADCBgDELMAkGA1UEBhMCVVMxHTAbBgNVBAoTFE1hc3RlckNhcmQgV29ybGR3aWRlMS4wLAYDVQQLEyVNYXN0ZXJDYXJkIFdvcmxkd2lkZSBTZWN1cmVDb2RlIEdlbiAyMSIwIAYDVQQDExlQUkQgTUMgU2VjdXJlQ29kZSBSb290IENBMB4XDTEyMDYyMjA5MjIxNFoXDTI1MDYyMTA5MjIxNVowgYYxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEoMCYGA1UEAxMfUFJEIE1DIFNlY3VyZUNvZGUgSXNzdWVyIFN1YiBDQTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANaeBgfjTKIFls7ueMTzI2nYwAbocHwkQqd8BsIyJbZdk21E+vyq9EhX1NIoiAhP7fl+y/hosX66drjfrbyspZLalrVG6gYbdB2j2Sr8zBRQnMZKKluDwYv/266nnRBeyGYW3FwyVu8L1ACYQc04ACke+07NI/AZ8OXQSoeboEEGUO520/76o1cER5Ok9HRi0jJD8E64j8dEt36Mcg0JaKQiDjShlyTw4ABYyzZ1Vxl0/iDrfwboxNEOOooC0rcGNnCpISXMWn2NmZH1QxiFt2jIZ8QzF3/z+M3iYradh9uZauleNqJ9LPKr/aFFDbe0Bv0PLbvXOnFpwOxvJODWUj8CAwEAAaOB7TCB6jAPBgNVHRMECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUwTArnR3hR1+Ij1uxMtqoPBm2j7swgacGA1UdIwSBnzCBnKGBhqSBgzCBgDELMAkGA1UEBhMCVVMxHTAbBgNVBAoTFE1hc3RlckNhcmQgV29ybGR3aWRlMS4wLAYDVQQLEyVNYXN0ZXJDYXJkIFdvcmxkd2lkZSBTZWN1cmVDb2RlIEdlbiAyMSIwIAYDVQQDExlQUkQgTUMgU2VjdXJlQ29kZSBSb290IENBghEA7qGSrpcB0q8DkgwCPcT3kzANBgkqhkiG9w0BAQUFAAOCAQEA3lJuYVdiy11ELUfBfLuib4gPTbkDdVLBEKosx0yUDczeXoTUOjBEc90f5KRjbpe4pilOGAQnPNUGpi3ZClS+0ysTBp6RdYz1efNLSuaTJtpJpoCOk1/nw6W+nJEWyDXUcC/yVqstZidcOG6AMfKU4EC5zBNELZCGf1ynM2l+gwvkcDUv4Y2et/n/NqIKBzywGSOktojTma0kHbkAe6pj6i65TpwEgEpywVl50oMmNKvXDNMznrAG6S9us+OHDjonOlmmyWmQxXdU1MzwdKzPjHfwl+Z6kByDXruHjEcNsx7P2rUTm/Bt3SWW1K48VfNNhVa/WctTZGJCrV3Zjl6A9g </X509Certificate><X509Certificate>MIIDzzCCAregAwIBAgIRAO6hkq6XAdKvA5IMAj3E95MwDQYJKoZIhvcNAQEFBQAwgYAxCzAJBgNVBAYTAlVTMR0wGwYDVQQKExRNYXN0ZXJDYXJkIFdvcmxkd2lkZTEuMCwGA1UECxMlTWFzdGVyQ2FyZCBXb3JsZHdpZGUgU2VjdXJlQ29kZSBHZW4gMjEiMCAGA1UEAxMZUFJEIE1DIFNlY3VyZUNvZGUgUm9vdCBDQTAeFw0xMjA2MjIwOTA4MzBaFw0yNTA2MjIwOTA4MzFaMIGAMQswCQYDVQQGEwJVUzEdMBsGA1UEChMUTWFzdGVyQ2FyZCBXb3JsZHdpZGUxLjAsBgNVBAsTJU1hc3RlckNhcmQgV29ybGR3aWRlIFNlY3VyZUNvZGUgR2VuIDIxIjAgBgNVBAMTGVBSRCBNQyBTZWN1cmVDb2RlIFJvb3QgQ0EwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDptCms6aI22T9ST60k487SZP06TKbUBpom7Z1Bo8cQQAE/tM5UOt3THMdrhT+2aIkj9T0pA35IyNMCNGDt+ejhy7tHdw1r6eDX/KXYHb4FlemY03DwRrkQSH/L+ZueS5dCfLM3m2azxBXtrVXDdNebfht8tcWRLK2Ou6vjDzdIzunuWRZ6kRDQ6oc1LSVO2BxiFO0TKowJP/M7qWRT/Jsmb6TGg0vmmQG9QEpmVmOZIexVxuYy3rn7gEbV1tv3k4aG0USMp2Xq/Xe4qe+Ir7sFqR56G4yKezSVLUzQaIB/deeCk9WU2T0XmicAEYDBQoecoS61R4nj5ODmzwmGyxrlAgMBAAGjQjBAMA8GA1UdEwQIMAYBAf8CAQEwDgYDVR0PAQH/BAQDAgEGMB0GA1UdDgQWBBQqFTcxVDO/uxI1hpFF3VSSTFMGujANBgkqhkiG9w0BAQUFAAOCAQEAhDOQ5zUX2wByVv0Cqka3ebnm/6xRzQQbWelzneDUNVdctn1nhJt2PK1uGV7RBGAGukgdAubwwnBhD2FdbhBHTVbpLPYxBbdMAyeC8ezaXGirXOAAv0YbGhPl1MUFiDmqSliavBFUs4cEuBIas4BUoZ5Fz042dDSAWffbdf3l4zrU5Lzol93yXxxIjqgIsT3QI+sRM3gg/Gdwo80DUQ2fRffsGdAUH2C/8L8/wH+E9HspjMDkXlZohPII0xtKhdIPWzbOB6DOULl2PkdGHmJc4VXxfOwE2NJAQxmoaPRDYGgOFVvkzYtyxVkxXeXAPNt8URR3jfWvYrBGH2D5A44Atg </X509Certificate></X509Data></KeyInfo></Signature></Message></ThreeDSecure>",1,5
a32a2508,Welcome to FSS Payment Gateway Tranportal TCPIP Transaction.,1,5
791dda4d,Track ID PAY701E35412X Payment ID 700201800853509460 Problem occured while decrypting card details,1,5
f51f0da9,Bit #41 Card Acceptor Terminal Identification <*>,1,5
edd3b7b0,Bit #63 Source Code 048& 0000200048! C000026 1 0 1,1,5
c033f86a,Multiple acquiring not enabled. 2 356 <*>,1,5
0cbc5850,<*> Perform <*> risk <*>,1,5
fbfcf873,<*> Declined Card Check Pass,1,5
